Pays,ISO3,Année,ECGTE_TaxeEnv_DeviseNat,ECGTE_TaxeEnv_PctPIB,ECGTEN_TaxeEnergie_CarbIncl_DeviseNat,ECGTEN_TaxeEnergie_CarbIncl_PctPIB,ECGTEP_TaxePollution_DeviseNat,ECGTEP_TaxePollution_PctPIB,ECGTER_TaxeRess_DeviseNat,ECGTER_TaxeRess_PctPIB,ECGTET_TaxeTransp_CarbExcl_DeviseNat,ECGTET_TaxeTransp_CarbExcl_PctPIB
"Nauru, Rep. of",NRU,2014,670000.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,670000.0,0.58
"Nauru, Rep. of",NRU,2015,1620000.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,1620000.0,1.56
"Nauru, Rep. of",NRU,2016,1320000.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,1320000.0,0.97
"Nauru, Rep. of",NRU,2017,550000.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,550000.0,0.38
"Nauru, Rep. of",NRU,2018,3700000.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,3700000.0,2.31
"Nauru, Rep. of",NRU,2019,1900000.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,1900000.0,1.14
"Nauru, Rep. of",NRU,2020,260000.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,260000.0,0.15
"Netherlands, The",NLD,1995,10941900000.0,3.32,4980300000.0,1.51,862800000.0,0.26,1040500000.0,0.32,4058300000.0,1.23
"Netherlands, The",NLD,1996,12158800000.0,3.53,5535000000.0,1.61,873700000.0,0.25,1052000000.0,0.31,4698100000.0,1.36
"Netherlands, The",NLD,1997,12860900000.0,3.49,6309300000.0,1.71,1028000000.0,0.28,1129500000.0,0.31,4394100000.0,1.19
"Netherlands, The",NLD,1998,13757600000.0,3.49,6560600000.0,1.66,1030000000.0,0.26,1149900000.0,0.29,5017100000.0,1.27
"Netherlands, The",NLD,1999,15163900000.0,3.62,7242000000.0,1.73,1081900000.0,0.26,1228900000.0,0.29,5611100000.0,1.34
"Netherlands, The",NLD,2000,16307900000.0,3.61,7759000000.0,1.72,1277000000.0,0.28,1456000000.0,0.32,5815900000.0,1.29
"Netherlands, The",NLD,2001,16722000000.0,3.47,8118000000.0,1.69,1276000000.0,0.27,1501000000.0,0.31,5827000000.0,1.21
"Netherlands, The",NLD,2002,16806000000.0,3.35,8317000000.0,1.66,1307000000.0,0.26,1533000000.0,0.31,5649000000.0,1.13
"Netherlands, The",NLD,2003,17555000000.0,3.42,8742000000.0,1.71,1289000000.0,0.25,1579000000.0,0.31,5945000000.0,1.16
"Netherlands, The",NLD,2004,18587000000.0,3.51,9374000000.0,1.77,1290000000.0,0.24,1587000000.0,0.3,6336000000.0,1.2
"Netherlands, The",NLD,2005,19974000000.0,3.63,10213000000.0,1.85,1370000000.0,0.25,1665000000.0,0.3,6726000000.0,1.22
"Netherlands, The",NLD,2006,21621000000.0,3.7,10961000000.0,1.88,1445000000.0,0.25,1898000000.0,0.33,7317000000.0,1.25
"Netherlands, The",NLD,2007,21512000000.0,3.47,10394000000.0,1.68,1432000000.0,0.23,1937000000.0,0.31,7749000000.0,1.25
"Netherlands, The",NLD,2008,22965000000.0,3.55,11388000000.0,1.76,1582000000.0,0.24,2096000000.0,0.32,7899000000.0,1.22
"Netherlands, The",NLD,2009,22454000000.0,3.59,11639000000.0,1.86,1460000000.0,0.23,2217000000.0,0.36,7138000000.0,1.14
"Netherlands, The",NLD,2010,23181000000.0,3.63,12009000000.0,1.88,1511000000.0,0.24,2350000000.0,0.37,7311000000.0,1.14
"Netherlands, The",NLD,2011,22415000000.0,3.45,12014000000.0,1.85,1492000000.0,0.23,1749000000.0,0.27,7160000000.0,1.1
"Netherlands, The",NLD,2012,21382000000.0,3.28,11623000000.0,1.78,1482000000.0,0.23,1633000000.0,0.25,6644000000.0,1.02
"Netherlands, The",NLD,2013,21744360000.0,3.29,12571360000.0,1.9,1223000000.0,0.19,1688000000.0,0.26,6262000000.0,0.95
"Netherlands, The",NLD,2014,22467620000.0,3.35,12648620000.0,1.88,1260000000.0,0.19,1862000000.0,0.28,6697000000.0,1.0
"Netherlands, The",NLD,2015,23160860000.0,3.36,12814860000.0,1.86,1326000000.0,0.19,1873000000.0,0.27,7147000000.0,1.04
"Netherlands, The",NLD,2016,23980000000.0,3.39,13362000000.0,1.89,1348000000.0,0.19,1950000000.0,0.28,7320000000.0,1.03
"Netherlands, The",NLD,2017,24848000000.0,3.37,13691000000.0,1.86,1354000000.0,0.18,1953000000.0,0.27,7850000000.0,1.06
"Netherlands, The",NLD,2018,26092000000.0,3.37,14487000000.0,1.87,1381000000.0,0.18,1976000000.0,0.26,8248000000.0,1.07
"Netherlands, The",NLD,2019,27799000000.0,3.42,15793000000.0,1.94,1553000000.0,0.19,2032000000.0,0.25,8421000000.0,1.04
"Netherlands, The",NLD,2020,25604000000.0,3.21,14318000000.0,1.8,1594000000.0,0.2,2069000000.0,0.26,7623000000.0,0.96
"Netherlands, The",NLD,2021,26672000000.0,3.12,15122000000.0,1.77,1648000000.0,0.19,2113000000.0,0.25,7789000000.0,0.91
New Zealand,NZL,2015,4552000000.0,1.80896934051304,2149000000.0,0.854014743577006,31000000.0,0.0123194309217716,66000000.0,0.0262284658334492,2305000000.0,0.916009299183341
New Zealand,NZL,2016,4677000000.0,1.75348484962096,2248000000.0,0.842812474224485,34000000.0,0.0127471637560643,59000000.0,0.0221200782825821,2335000000.0,0.875430216776767
New Zealand,NZL,2017,4828000000.0,1.68599555103908,2284000000.0,0.797600215114594,35000000.0,0.012222420109024,61000000.0,0.0213019321900132,2450000000.0,0.855569407631679
New Zealand,NZL,2018,4873000000.0,1.61086648948127,2260000000.0,0.74708768032581,35000000.0,0.0115699419519484,51000000.0,0.0168590582728391,2525000000.0,0.834688669390562
New Zealand,NZL,2019,5319000000.0,1.66331543577989,2518000000.0,0.787408961702154,37000000.0,0.0115703461409768,56000000.0,0.0175118752403974,2707000000.0,0.846511540638495
New Zealand,NZL,2020,5246000000.0,1.62310338852999,2398000000.0,0.741937080765328,34000000.0,0.0105195415955051,63000000.0,0.0194920917799064,2750000000.0,0.850845276107027
Nicaragua,NIC,1995,574300000.0,1.84,574300000.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,NIC,1996,667600000.0,1.84,667600000.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,NIC,1997,858770000.0,2.07,858770000.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,NIC,1998,1099380000.0,2.24,1099380000.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,NIC,1999,1339670000.0,2.34,1339670000.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,NIC,2000,1358570000.0,2.1,1358570000.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,NIC,2001,1263540000.0,1.77,1263540000.0,1.77,0.0,0.0,0.0,0.0,18900000.0,0.03
Nicaragua,NIC,2002,1399360000.0,1.88,1399360000.0,1.88,0.0,0.0,0.0,0.0,18900000.0,0.03
Nicaragua,NIC,2003,1566430000.0,1.95,1566430000.0,1.95,0.0,0.0,0.0,0.0,18900000.0,0.02
Nicaragua,NIC,2004,1637280000.0,1.77,1618380000.0,1.75,0.0,0.0,0.0,0.0,18900000.0,0.02
Nicaragua,NIC,2005,1774210000.0,1.68,1756130000.0,1.66,0.0,0.0,0.0,0.0,18080000.0,0.02
Nicaragua,NIC,2006,1868250000.0,1.57,1846050000.0,1.55,0.0,0.0,0.0,0.0,22200000.0,0.02
Nicaragua,NIC,2007,2125510000.0,1.55,2107610000.0,1.54,0.0,0.0,0.0,0.0,17900000.0,0.01
Nicaragua,NIC,2008,2182880000.0,1.33,2162180000.0,1.31,0.0,0.0,0.0,0.0,20700000.0,0.01
Nicaragua,NIC,2009,2295860000.0,1.36,2276560000.0,1.35,0.0,0.0,0.0,0.0,19300000.0,0.01
Nicaragua,NIC,2010,2719340000.0,1.45,2698890000.0,1.44,0.0,0.0,0.0,0.0,20450000.0,0.01
Nicaragua,NIC,2011,2721220000.0,1.24,2700120000.0,1.23,0.0,0.0,0.0,0.0,21100000.0,0.01
Nicaragua,NIC,2012,3066410000.0,1.24,3045310000.0,1.23,0.0,0.0,0.0,0.0,21100000.0,0.01
Nicaragua,NIC,2013,3448360000.0,1.27,3417660000.0,1.26,0.0,0.0,0.0,0.0,30700000.0,0.01
Nicaragua,NIC,2014,3978860000.0,1.29,3937530000.0,1.28,0.0,0.0,0.0,0.0,41330000.0,0.01
Nicaragua,NIC,2015,4456510000.0,1.28,4396410000.0,1.26,0.0,0.0,0.0,0.0,60100000.0,0.02
Nicaragua,NIC,2016,5055390000.0,1.33,5021470000.0,1.32,0.0,0.0,0.0,0.0,33920000.0,0.01
Nicaragua,NIC,2017,5593090000.0,1.35,5534030000.0,1.34,0.0,0.0,0.0,0.0,59060000.0,0.01
Nicaragua,NIC,2018,5454260000.0,1.33,5394860000.0,1.31,0.0,0.0,0.0,0.0,59400000.0,0.01
Nicaragua,NIC,2019,5649280000.0,1.35,5588580000.0,1.34,0.0,0.0,0.0,0.0,60700000.0,0.02
Nicaragua,NIC,2020,5623900000.0,1.3,5561420000.0,1.29,0.0,0.0,0.0,0.0,62480000.0,0.01
Nicaragua,NIC,2021,6916930000.0,1.4,6845860000.0,1.39,0.0,0.0,0.0,0.0,71070000.0,0.01
Niger,NER,2000,5328420000.0,0.34,4313190000.0,0.27,0.0,0.0,130200000.0,0.01,885030000.0,0.06
Niger,NER,2001,6345450000.0,0.35,5629820000.0,0.31,0.0,0.0,96930000.0,0.01,618700000.0,0.03
Niger,NER,2002,7434710000.0,0.39,6687480000.0,0.35,0.0,0.0,164310000.0,0.01,582910000.0,0.03
Niger,NER,2003,8268800000.0,0.42,7561190000.0,0.38,0.0,0.0,91640000.0,0.01,615980000.0,0.03
Niger,NER,2004,7999740000.0,0.4,7139910000.0,0.36,0.0,0.0,192020000.0,0.01,667810000.0,0.03
Niger,NER,2005,7545270000.0,0.33,6654300000.0,0.29,0.0,0.0,255260000.0,0.01,635710000.0,0.03
Niger,NER,2006,7621940000.0,0.31,6583450000.0,0.27,0.0,0.0,294830000.0,0.01,743660000.0,0.03
Niger,NER,2007,8782980000.0,0.32,7571460000.0,0.28,0.0,0.0,371070000.0,0.01,840460000.0,0.03
Niger,NER,2008,8369810000.0,0.26,6990970000.0,0.22,0.0,0.0,382310000.0,0.01,996530000.0,0.03
Niger,NER,2009,10883450000.0,0.32,9551680000.0,0.28,0.0,0.0,172150000.0,0.01,1159620000.0,0.03
Niger,NER,2010,14131980000.0,0.36,11693690000.0,0.3,0.0,0.0,1073880000.0,0.03,1364410000.0,0.04
Niger,NER,2011,15292120000.0,0.37,12859980000.0,0.31,0.0,0.0,1110170000.0,0.03,1321970000.0,0.03
Niger,NER,2012,21941350000.0,0.46,19145690000.0,0.4,0.0,0.0,1121100000.0,0.02,1674570000.0,0.04
Niger,NER,2013,16851430000.0,0.33,14194660000.0,0.28,0.0,0.0,618300000.0,0.01,2038480000.0,0.04
Niger,NER,2014,14825720000.0,0.28,11913420000.0,0.22,0.0,0.0,685550000.0,0.01,2226750000.0,0.04
Niger,NER,2015,22179640000.0,0.39,19376270000.0,0.34,0.0,0.0,324490000.0,0.01,2478890000.0,0.04
Niger,NER,2016,15523080000.0,0.25,12708810000.0,0.21,0.0,0.0,186970000.0,0.0,2627300000.0,0.04
Niger,NER,2017,13781500000.0,0.21,10691000000.0,0.17,0.0,0.0,332970000.0,0.01,2757530000.0,0.04
Niger,NER,2018,21891870000.0,0.31,18803770000.0,0.26,0.0,0.0,161800000.0,0.0,2926300000.0,0.04
Niger,NER,2019,19250810000.0,0.25,15675590000.0,0.21,0.0,0.0,448820000.0,0.01,3126400000.0,0.04
Niger,NER,2020,21361260000.0,0.27,17230550000.0,0.22,0.0,0.0,582750000.0,0.01,3547950000.0,0.05
Nigeria,NGA,2010,6121300000.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,6121300000.0,0.01
Nigeria,NGA,2011,5648800000.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,5648800000.0,0.01
Nigeria,NGA,2012,8788700000.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,8788700000.0,0.01
Nigeria,NGA,2013,15407100000.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,15407100000.0,0.02
Nigeria,NGA,2014,12568200000.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,12568200000.0,0.01
Nigeria,NGA,2015,18411600000.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,18411600000.0,0.02
Nigeria,NGA,2016,19947860000.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,19947860000.0,0.02
Nigeria,NGA,2017,19947860000.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,19947860000.0,0.02
Nigeria,NGA,2018,23956950000.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,23956950000.0,0.02
Nigeria,NGA,2019,30270000000.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,30270000000.0,0.02
Nigeria,NGA,2020,28394000000.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,28394000000.0,0.02
"North Macedonia, Republic of ",MKD,2015,10252200000.0,1.83417597870308,6521300000.0,1.16669708061844,99100000.0,0.0177295448283759,0.0,0.0,3631800000.0,0.649749353256261
"North Macedonia, Republic of ",MKD,2016,11108000000.0,1.86753733225285,7141100000.0,1.20060054405391,104100000.0,0.017501857786057,0.0,0.0,3862700000.0,0.64941811786938
"North Macedonia, Republic of ",MKD,2017,11333600000.0,1.83360135640165,7265700000.0,1.1754779924479,99000000.0,0.0160166702798549,0.0,0.0,3968900000.0,0.642106693673901
"North Macedonia, Republic of ",MKD,2018,12874700000.0,1.94812347834771,8595300000.0,1.30058997362595,119900000.0,0.0181425590541054,0.0,0.0,4159500000.0,0.629390945667651
"North Macedonia, Republic of ",MKD,2019,13473700000.0,1.94514662551268,8702000000.0,1.25627451518227,165100000.0,0.023834856637163,0.0,0.0,4606500000.0,0.665022817075055
Norway,NOR,1995,32484000000.0,3.37,19618000000.0,2.04,186000000.0,0.02,0.0,0.0,12680000000.0,1.32
Norway,NOR,1996,36477200000.0,3.46,21705000000.0,2.06,191000000.0,0.02,0.0,0.0,14581200000.0,1.38
Norway,NOR,1997,39236000000.0,3.44,23574000000.0,2.07,192000000.0,0.02,0.0,0.0,15470000000.0,1.36
Norway,NOR,1998,38349000000.0,3.3,21264000000.0,1.83,189000000.0,0.02,0.0,0.0,16896000000.0,1.45
Norway,NOR,1999,41561000000.0,3.28,24262000000.0,1.92,930000000.0,0.07,0.0,0.0,16369000000.0,1.29
Norway,NOR,2000,44317400000.0,2.94,25820000000.0,1.71,1083400000.0,0.07,0.0,0.0,17414000000.0,1.16
Norway,NOR,2001,46083500000.0,2.95,26232000000.0,1.68,1279500000.0,0.08,0.0,0.0,18572000000.0,1.19
Norway,NOR,2002,47717700000.0,3.06,25587000000.0,1.64,1348700000.0,0.09,0.0,0.0,20782000000.0,1.33
Norway,NOR,2003,48772300000.0,3.01,26068000000.0,1.61,1471300000.0,0.09,0.0,0.0,21233000000.0,1.31
Norway,NOR,2004,53552900000.0,3.0,25338000000.0,1.42,1570900000.0,0.09,0.0,0.0,26644000000.0,1.49
Norway,NOR,2005,56500000000.0,2.84,27243000000.0,1.37,1543000000.0,0.08,0.0,0.0,27714000000.0,1.39
Norway,NOR,2006,62120400000.0,2.8,28718000000.0,1.3,2102400000.0,0.1,0.0,0.0,31300000000.0,1.41
Norway,NOR,2007,65506000000.0,2.79,30140000000.0,1.28,3543000000.0,0.15,79000000.0,0.0,31744000000.0,1.35
Norway,NOR,2008,66285000000.0,2.54,33824000000.0,1.3,3068000000.0,0.12,84000000.0,0.0,29309000000.0,1.12
Norway,NOR,2009,62402000000.0,2.57,32440000000.0,1.34,2296000000.0,0.1,116000000.0,0.01,27550000000.0,1.13
Norway,NOR,2010,67183000000.0,2.59,33878000000.0,1.31,2090000000.0,0.08,133000000.0,0.01,31082000000.0,1.2
Norway,NOR,2011,67925000000.0,2.43,33652000000.0,1.21,1964000000.0,0.07,145000000.0,0.01,32164000000.0,1.15
Norway,NOR,2012,67582000000.0,2.28,32259000000.0,1.09,1865000000.0,0.06,140000000.0,0.01,33318000000.0,1.12
Norway,NOR,2013,69979100000.0,2.28,35456000000.0,1.15,1929100000.0,0.06,124000000.0,0.0,32470000000.0,1.06
Norway,NOR,2014,71335470000.0,2.27,37796000000.0,1.2,2286470000.0,0.07,258000000.0,0.01,30995000000.0,0.99
Norway,NOR,2015,71521000000.0,2.3,38852000000.0,1.25,2414000000.0,0.08,324000000.0,0.01,29931000000.0,0.96
Norway,NOR,2016,73119710000.0,2.36,39740000000.0,1.28,2580710000.0,0.08,376000000.0,0.01,30423000000.0,0.98
Norway,NOR,2017,74108800000.0,2.25,41880000000.0,1.27,2653800000.0,0.08,378000000.0,0.01,29197000000.0,0.89
Norway,NOR,2018,76042300000.0,2.14,45439000000.0,1.28,2786300000.0,0.08,403000000.0,0.01,27414000000.0,0.77
Norway,NOR,2019,72913960000.0,2.05,43796000000.0,1.23,2742960000.0,0.08,417000000.0,0.01,25958000000.0,0.73
Norway,NOR,2020,67608930000.0,1.98,43733000000.0,1.28,3001930000.0,0.09,441000000.0,0.01,20433000000.0,0.6
Norway,NOR,2021,69137930000.0,1.67,45936000000.0,1.11,3340930000.0,0.08,484000000.0,0.01,19377000000.0,0.47
Pakistan,PAK,2011,71509000000.0,0.39,60369000000.0,0.33,0.0,0.0,0.0,0.0,11140000000.0,0.06
Pakistan,PAK,2012,189378000000.0,0.95,175403000000.0,0.88,0.0,0.0,0.0,0.0,13975000000.0,0.07
Pakistan,PAK,2013,189446000000.0,0.85,173881000000.0,0.78,0.0,0.0,0.0,0.0,15565000000.0,0.07
Pakistan,PAK,2014,230124000000.0,0.91,214252000000.0,0.85,0.0,0.0,0.0,0.0,15872000000.0,0.06
Pakistan,PAK,2015,280792000000.0,1.02,261715000000.0,0.95,0.0,0.0,0.0,0.0,19077000000.0,0.07
Pakistan,PAK,2016,303390000000.0,0.93,282108000000.0,0.86,0.0,0.0,0.0,0.0,21282000000.0,0.07
Pakistan,PAK,2017,244507000000.0,0.69,220384000000.0,0.62,0.0,0.0,0.0,0.0,24123000000.0,0.07
Pakistan,PAK,2018,261647000000.0,0.67,236797000000.0,0.6,0.0,0.0,0.0,0.0,24850000000.0,0.06
Pakistan,PAK,2019,336609000000.0,0.77,318630000000.0,0.73,0.0,0.0,0.0,0.0,17979000000.0,0.04
Pakistan,PAK,2020,496901000000.0,1.05,470122000000.0,0.99,0.0,0.0,0.0,0.0,26779000000.0,0.06
Panama,PAN,1995,11590000.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,11590000.0,0.12
Panama,PAN,1996,10700000.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,10700000.0,0.11
Panama,PAN,1997,43380000.0,0.41,37210000.0,0.35,0.0,0.0,0.0,0.0,6170000.0,0.06
Panama,PAN,1998,118900000.0,1.03,115180000.0,1.0,0.0,0.0,0.0,0.0,3720000.0,0.03
Panama,PAN,1999,133280000.0,1.1,122090000.0,1.01,0.0,0.0,0.0,0.0,11190000.0,0.09
Panama,PAN,2000,120550000.0,0.98,108830000.0,0.88,0.0,0.0,0.0,0.0,11720000.0,0.1
Panama,PAN,2001,118580000.0,0.95,106920000.0,0.86,0.0,0.0,0.0,0.0,11660000.0,0.09
Panama,PAN,2002,127630000.0,0.98,115630000.0,0.89,0.0,0.0,0.0,0.0,12000000.0,0.09
Panama,PAN,2003,129080000.0,0.94,116740000.0,0.85,0.0,0.0,0.0,0.0,12340000.0,0.09
Panama,PAN,2004,113400000.0,0.76,100650000.0,0.67,0.0,0.0,0.0,0.0,12750000.0,0.09
Panama,PAN,2005,82210000.0,0.5,69400000.0,0.42,0.0,0.0,0.0,0.0,12810000.0,0.08
Panama,PAN,2006,100070000.0,0.55,85970000.0,0.47,0.0,0.0,0.0,0.0,14100000.0,0.08
Panama,PAN,2007,104640000.0,0.49,89580000.0,0.42,0.0,0.0,0.0,0.0,15060000.0,0.07
Panama,PAN,2008,101610000.0,0.4,85820000.0,0.34,0.0,0.0,0.0,0.0,15790000.0,0.06
Panama,PAN,2009,127910000.0,0.47,111400000.0,0.41,0.0,0.0,0.0,0.0,16510000.0,0.06
Panama,PAN,2010,96520000.0,0.33,96520000.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
Panama,PAN,2011,90140000.0,0.26,90140000.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
Panama,PAN,2012,233780000.0,0.58,100900000.0,0.25,0.0,0.0,0.0,0.0,132880000.0,0.33
Panama,PAN,2013,258940000.0,0.57,117380000.0,0.26,0.0,0.0,0.0,0.0,141560000.0,0.31
Panama,PAN,2014,308830000.0,0.62,133270000.0,0.27,0.0,0.0,0.0,0.0,175560000.0,0.35
Panama,PAN,2015,339540000.0,0.63,157140000.0,0.29,0.0,0.0,0.0,0.0,182400000.0,0.34
Panama,PAN,2016,385670000.0,0.67,213560000.0,0.37,0.0,0.0,0.0,0.0,172110000.0,0.3
Panama,PAN,2017,371380000.0,0.6,189530000.0,0.31,0.0,0.0,0.0,0.0,181850000.0,0.29
Panama,PAN,2018,316560000.0,0.49,168000000.0,0.26,0.0,0.0,0.0,0.0,148570000.0,0.23
Panama,PAN,2019,333630000.0,0.5,195520000.0,0.29,0.0,0.0,0.0,0.0,138110000.0,0.21
Panama,PAN,2020,201800000.0,0.37,129850000.0,0.24,0.0,0.0,0.0,0.0,71950000.0,0.13
Panama,PAN,2021,256640000.0,0.4,150430000.0,0.24,0.0,0.0,0.0,0.0,106210000.0,0.17
Papua New Guinea,PNG,2000,2900000.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,2900000.0,0.03
Papua New Guinea,PNG,2001,3190000.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,3190000.0,0.03
Papua New Guinea,PNG,2002,2880000.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,2880000.0,0.03
Papua New Guinea,PNG,2003,1860000.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1860000.0,0.02
Papua New Guinea,PNG,2004,4230000.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,4230000.0,0.03
Papua New Guinea,PNG,2005,3350000.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,3350000.0,0.02
Papua New Guinea,PNG,2006,2550000.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2550000.0,0.01
Papua New Guinea,PNG,2007,3020000.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3020000.0,0.01
Papua New Guinea,PNG,2008,3040000.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3040000.0,0.01
Papua New Guinea,PNG,2009,3320000.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3320000.0,0.01
Papua New Guinea,PNG,2010,4340000.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,4340000.0,0.01
Papua New Guinea,PNG,2011,4660000.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,4660000.0,0.01
Papua New Guinea,PNG,2012,5930000.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,5930000.0,0.01
Papua New Guinea,PNG,2013,6120000.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,6120000.0,0.01
Papua New Guinea,PNG,2014,5840000.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,5840000.0,0.01
Papua New Guinea,PNG,2015,9400000.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,9400000.0,0.02
Papua New Guinea,PNG,2016,4400000.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,4400000.0,0.01
Papua New Guinea,PNG,2017,14200000.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,14200000.0,0.02
Papua New Guinea,PNG,2018,22600000.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,22600000.0,0.03
Papua New Guinea,PNG,2019,29000000.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,29000000.0,0.04
Papua New Guinea,PNG,2020,5000000.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.01
Paraguay,PRY,1995,148961090000.0,0.84,148961090000.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,PRY,1996,193800330000.0,0.96,193800330000.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,PRY,1997,162245580000.0,0.75,162245580000.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,PRY,1998,158017840000.0,0.63,158017840000.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,PRY,1999,105402330000.0,0.38,102100940000.0,0.37,0.0,0.0,3301390000.0,0.01,0.0,0.0
Paraguay,PRY,2000,320367310000.0,1.04,316694000000.0,1.03,0.0,0.0,3673310000.0,0.01,0.0,0.0
Paraguay,PRY,2001,429346420000.0,1.23,425957000000.0,1.22,0.0,0.0,3389420000.0,0.01,0.0,0.0
Paraguay,PRY,2002,363488000000.0,0.88,360004000000.0,0.88,0.0,0.0,3484000000.0,0.01,0.0,0.0
Paraguay,PRY,2003,611022000000.0,1.24,607377000000.0,1.23,0.0,0.0,3645000000.0,0.01,0.0,0.0
Paraguay,PRY,2004,839419000000.0,1.46,832767000000.0,1.45,0.0,0.0,6652000000.0,0.01,0.0,0.0
Paraguay,PRY,2005,715895000000.0,1.08,688773000000.0,1.04,0.0,0.0,23225000000.0,0.04,3897000000.0,0.01
Paraguay,PRY,2006,893983180000.0,1.18,828664000000.0,1.1,0.0,0.0,35118510000.0,0.05,30200670000.0,0.04
Paraguay,PRY,2007,1070990160000.0,1.19,1000894000000.0,1.11,0.0,0.0,34830630000.0,0.04,35265530000.0,0.04
Paraguay,PRY,2008,1111345770000.0,1.03,1027042000000.0,0.96,0.0,0.0,51782920000.0,0.05,32520840000.0,0.03
Paraguay,PRY,2009,1191525520000.0,1.07,1093091380000.0,0.98,0.0,0.0,52369740000.0,0.05,46064410000.0,0.04
Paraguay,PRY,2010,1245499590000.0,0.97,1126143000000.0,0.87,0.0,0.0,62537570000.0,0.05,56819020000.0,0.04
Paraguay,PRY,2011,1417851550000.0,1.0,1328213000000.0,0.94,0.0,0.0,20193520000.0,0.01,69445030000.0,0.05
Paraguay,PRY,2012,1543604290000.0,1.05,1455886130000.0,0.99,0.0,0.0,23503720000.0,0.02,64214440000.0,0.04
Paraguay,PRY,2013,1534291110000.0,0.92,1427769000000.0,0.86,0.0,0.0,23384340000.0,0.01,83137770000.0,0.05
Paraguay,PRY,2014,1908019040000.0,1.06,1787111750000.0,0.99,0.0,0.0,35418200000.0,0.02,85489090000.0,0.05
Paraguay,PRY,2015,1914103880000.0,1.02,1775478750000.0,0.94,0.0,0.0,39881010000.0,0.02,98744120000.0,0.05
Paraguay,PRY,2016,1983149210000.0,0.97,1830782500000.0,0.9,0.0,0.0,41698600000.0,0.02,110668110000.0,0.05
Paraguay,PRY,2017,2191719730000.0,1.0,2032235250000.0,0.93,0.0,0.0,46313770000.0,0.02,113170710000.0,0.05
Paraguay,PRY,2018,2458711810000.0,1.07,2300310500000.0,1.0,0.0,0.0,47089880000.0,0.02,111311430000.0,0.05
Paraguay,PRY,2019,2224290170000.0,0.94,2084712380000.0,0.88,0.0,0.0,26755840000.0,0.01,112821950000.0,0.05
Paraguay,PRY,2020,2158918720000.0,0.9,2032123630000.0,0.85,0.0,0.0,22266000000.0,0.01,104529100000.0,0.04
